Tag,Placas,No.Economico,Clase,Tipo de tag,Estatus,Saldo,Modificado por
IMDM22968742..,K06APL,17072,1,CALCOMANIA IMDM PASE,Activo,$0.00,
IMDM22968741..,X71APC,17071,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968740..,K61APL,17069,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968739..,X15APC,17068,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968738..,X50APC,17067,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968737..,J26APL,17064,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968736..,T16APJ,17063,1,CALCOMANIA IMDM PASE,Activo,$0.00,
IMDM22968735..,Y13APJ,17062,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968734..,K05APL,17061,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968733..,J91APL,17059,1,CALCOMANIA IMDM PASE,Activo,$0.00,
IMDM22968732..,J25APL,17058,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968731..,K49APL,17055,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968730..,X95APC,17053,1,CALCOMANIA IMDM PASE,Activo,$0.00,
IMDM22968729..,K01APL,17046,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968728..,S83APJ,17045,1,CALCOMANIA IMDM PASE,Activo,$0.00,
IMDM22968727..,T66APJ,17042,1,CALCOMANIA IMDM PASE,Activo,$0.00,
IMDM22968726..,S74APJ,17041,1,CALCOMANIA IMDM PASE,Activo,$0.00,
IMDM22968725..,K28APL,17038,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968724..,X21APC,17036,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968723..,K93APL,17027,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968722..,S90APJ,17013,1,CALCOMANIA IMDM PASE,Activo,$0.00,
IMDM22968721..,T10APJ,17010,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968720..,T59APJ,17009,1,CALCOMANIA IMDM PASE,Activo,$0.00,
IMDM22968719..,S58ACD,15112,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968718..,Z21APJ,17001,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968717..,K99AND,17200,1,CALCOMANIA IMDM PASE,Activo,$0.00,
IMDM22968716..,H79AEF,15130,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968715..,R69AHK,16054,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968714..,X85ANZ,17197,1,CALCOMANIA IMDM PASE,Activo,$0.00,
IMDM22968713..,X56ANZ,17141,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968712..,X38ANZ,17196,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968711..,R49APC,17210,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968710..,Nuevo,Por asignar,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968709..,L93ACD,15024,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968708..,D77AEX,15154,1,CALCOMANIA IMDM PASE,Activo,$0.00,
IMDM22968707..,K65AND,17206,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968706..,K18AND,17207,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968705..,R46APC,17208,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968704..,Y91ACD,15135,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968703..,1D5LP,16153,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968702..,D78AHY,16148,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968701..,K78AND,17204,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968700..,K99AND,17200,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968699..,R99ANP,17018,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968698..,R33ANP,17022,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968697..,R50ANP,17008,1,CALCOMANIA IMDM PASE,Activo,$0.00,
IMDM22968696..,R34ANP,17030,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968695..,R48ANP,17025,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968694..,R04AN,17199,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968693..,P91ACD,15020,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968692..,1D4LP,16154,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968691..,P57ACD,15048,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968690..,C79AHY,16151,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968689..,W99AMV,17195,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968688..,W14AMV,17034,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968687..,W76AMV,17006,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968686..,W96AMV,17005,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968685..,850ZMV,14170,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968684..,W34AMV,17176,1,CALCOMANIA IMDM PASE,Activo,$0.00,
IMDM22968683..,C53ACE,15074,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968682..,P98ACD,15055,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968681..,253ZMV,14116,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968680..,911ZMV,14175,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968679..,Comodin07,Comodin07,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968678..,Comodin06,Comodin06,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968677..,Comodin05,Comodin05,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968676..,Comodin03,Comodin03,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968675..,Comodin02,Comodin02,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968674..,765ZMV,14161,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968673..,S74AHK,16102,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968672..,E19ALP,16167,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968671..,R07ALG,16171,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968670..,R60ALG,16169,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968669..,R80ALG,16170,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968668..,351ZMV,14012,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968667..,K79AHR,16043,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968666..,E67ALP,16168,1,CALCOMANIA IMDM PASE,Activo,$0.00,
IMDM22968665..,C33ALP,16166,1,CALCOMANIA IMDM PASE,Activo,$0.00,
IMDM22968664..,E45ALP,16165,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968663..,S39AHK,16124,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968662..,D91AHR,16032,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968661..,C79ALA,16164,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968660..,C02ALA,16163,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968659..,B27ALA,16162,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968658..,W38AKZ,16161,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968657..,C05ALA,16160,1,CALCOMANIA IMDM PASE,Activo,$0.00,
IMDM22968656..,B53ALA,16159,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968655..,B88ALA,16158,1,CALCOMANIA IMDM PASE,Activo,$0.00,
IMDM22968654..,6D2HA,16136,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968653..,6D3HA,16135,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM22968652..,R69AHK,16054,1,CALCOMANIA IMDM PASE,Inactivo,$0.00,
IMDM21798397..,Nuevo,Por asignar,1,PORTATIL IMDM ID,Activo,$0.00,
IMDM21798396..,Nuevo,Por asignar,1,PORTATIL IMDM ID,Activo,$0.00,
IMDM21798395..,Nuevo,Por asignar,1,PORTATIL IMDM ID,Activo,$0.00,
IMDM21798394..,Comodin07,Comodin07,1,PORTATIL IMDM ID,Activo,$0.00,
IMDM21798393..,Comodin06,Comodin06,1,PORTATIL IMDM ID,Activo,$0.00,
IMDM21798392..,Comodin05,Comodin05,1,PORTATIL IMDM ID,Activo,$0.00,
IMDM21798391..,Comodin04,Comodin04,1,PORTATIL IMDM ID,Activo,$0.00,
IMDM21798390..,Comodin03,Comodin03,1,PORTATIL IMDM ID,Activo,$0.00,
IMDM21798389..,Comodin02,Comodin02,1,PORTATIL IMDM ID,Activo,$0.00,
IMDM21798388..,Comodin01,Comodin01,1,PORTATIL IMDM ID,Activo,$0.00,
IMDM21470175..,M40ACD,15027,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470174..,R93AHK,16088,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470173..,Y58AEU,15187,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470172..,Z15AEU,15185,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470171..,481ZXG,14194,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470170.., ,Por asignar ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470169..,481ZXG,14194,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470168..,766ZMU,14029,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470167.., ,Por asignar,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470166.., ,Por asignar,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470165.., ,Por asignar,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470164.., ,Por asignar,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470163.., ,Por asignar,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470162.., ,Por asignar,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470161.., ,Por asignar,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470160.., ,Por asignar,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470159.., ,Por asignar,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470158.., ,Por asignar,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470157.., ,Por asignar,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470156.., ,Por asignar,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470155.., ,Por asignar,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470154..,280ZWC,14189,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470153..,182ZWF,14193,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470152..,903YFN,12050,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470151..,991YFN,12023,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470150..,882YXK,13186,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470149..,989YFN,12025,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470148..,664ZMU    ,14141       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470147..,509YTN    ,12177       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470146..,2B3BU     ,14178       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470145..,270YGN    ,12081       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470144..,706ZEL    ,13218       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470143..,911ZMV    ,14175       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470142..,2B3BU     ,14178       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470141..,1910CK    ,10045       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470140..,2B4BU     ,14183       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470139..,622ZDE    ,13208       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470138..,485ZMV    ,14174       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470137..,626YXK    ,13094       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470136..,268YXK    ,13095       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470135..,474ZSD    ,14187       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470134.., ,Por asignar ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470133.., ,Por asignar ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470132.., ,Por asignar ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470131..,484ZMV    ,14165       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470130.., ,Por asignar ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470129.., ,Por asignar ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470128.., ,Por asignar ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470127..,705ZMU    ,14033       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470126.., ,Por asignar ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470125..,254ZMV    ,14149       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470124..,249YXK    ,13137       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470123..,272YXK    ,13096       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470122..,V11SD     ,13188       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470121..,401YTN    ,12181       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470120..,788ZMV    ,14129       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470119..,765ZMV    ,14161       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470118..,388YXK    ,13049       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470117..,622ZDE    ,13208       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470116..,V31NS     ,13006       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470115..,461YTN    ,13001       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470114..,9A1WE     ,13015       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470113..,J58TX     ,12163       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470112..,168ZLX    ,14005       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470111..,V92NS     ,13013       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470110..,758ZGT    ,13219       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470109..,992YFN    ,12060       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470108..,J55TX     ,12162       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470107..,328YFX    ,12018       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470106..,974YXA    ,13033       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470105..,J56TX     ,12164       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470104..,784ZMU    ,14138       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470103..,738ZMU    ,14134       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470102..,778ZMV    ,14132       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470101..,525ZMV    ,14130       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470100..,968ZMV    ,14113       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470099..,906ZMV    ,14112       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470098..,280ZWC,14189,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470097..,976YFN,12066,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470096..,2B6BU,14179,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470095..,346YFX,12120,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470094..,221ZMV    ,14104       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470093..,830ZMV    ,14102       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470092..,587ZMV    ,14097       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470091..,589ZMV    ,14096       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470090..,359ZMV    ,14094       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470089..,430ZMV    ,14093       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470088..,281ZMV    ,14092       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470087..,493ZMV    ,14091       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470086..,954ZMV    ,14090       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470085..,463ZMV    ,14086       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470084..,822ZMV    ,14085       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470083..,893ZMU    ,14031       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470082..,963ZMU    ,14030       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470081..,766ZMU    ,14029       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470080..,751ZMU    ,14028       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470079..,635ZMU    ,14027       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470078..,760ZMU    ,14026       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470077..,966ZMU    ,14025       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM21470076..,951ZMU    ,14024       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888151..,886ZMV    ,14023       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888150..,827ZMU    ,14022       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888149..,668ZMU    ,14021       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888148..,358ZMV    ,14020       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888147..,225ZMV    ,14019       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888146..,688ZMV    ,14018       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888145..,466ZMV    ,14017       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888144..,664ZMV    ,14016       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888143..,424ZMV    ,14015       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888142..,832ZMV    ,14014       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888141..,420ZMV    ,14013       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888140..,351ZMV    ,14012       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888139..,295ZMV    ,14011       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888138..,422ZMV    ,14010       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888137..,106ZMV    ,14009       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888136..,V93NS     ,13011       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888135..,300YFX    ,12131       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888134..,233ZLX    ,14006       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888133..,244ZLD    ,14008       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888132..,233ZLX    ,14006       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888131..,207XWZ    ,11084       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888130..,475XWZ    ,11073       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888129..,V11SD     ,13188       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888128..,914ZDE    ,13214       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888127..,322XWZ    ,11085       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888126..,383YFX    ,12123       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888125..,Comodin   ,Pool        ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888124..,329XWZ    ,11078       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888123..,V13SD     ,13187       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888122..,317ZBT    ,13211       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888121..,Comodin   ,Pool        ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888120..,316ZCN    ,13206       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888119..,336YXK    ,13100       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888118..,817YXK    ,13161       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888117..,444YXK    ,13101       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888116..,882YXK    ,13186       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888115..,707YWX    ,13020       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888114..,903YFN    ,12050       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888113..,991YFN,12023,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888112..,960XUB    ,11027       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888111..,199YXK    ,13004       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888110..,935YXK    ,13086       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888109..,360YXK    ,13090       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888108..,938XTC    ,11019       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888107..,468ZDE    ,13215       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888106..,985ZEL    ,13063       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888105..,305YFN    ,12087       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888104..,974YFN    ,12086       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888103..,1910CK    ,10045       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888102..,914ZDE    ,13214       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888101..,864ZAR    ,13192       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888100..,459ZAR    ,13193       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888099..,316ZCN    ,13206       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888098..,219ZCN    ,13205       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888097..,925YFN    ,12011       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888096..,153YNA    ,12070       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888095..,V13SD     ,13187       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888094..,192ZEL    ,13216       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888093..,V95NS     ,13014       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888092..,921ZDE    ,13212       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888091..,662ZBT    ,13210       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888090..,945YFN    ,12052       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888089..,928YFN    ,12073       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888088..,576YWX    ,13102       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888087..,559YXK    ,13147       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888086..,346YXA    ,13145       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888085..,2633CL    ,12156       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888084..,982YXK,13110,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888083..,326YNA    ,12057       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888082..,DG-AR02   ,DG          ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888081..,DG-AR01   ,DG          ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888080..,641YCY    ,11118       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888079..,842YWX    ,13097       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888078..,920YFN    ,12015       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888077..,218YWX    ,13025       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888076..,873YXK    ,13070       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888075..,743YWX    ,13069       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888074..,689ZAT    ,13195       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888073..,807ZAT    ,13194       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888072..,742XAT    ,10017       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888071..,918XTC    ,11024       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888070..,356XWZ    ,11108       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888069..,875YXK    ,13104       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
IMDM20888068..,624YXA    ,13106       ,1,CALCOMANIA IMDM ID,Inactivo,$0.00,
